Month,Day ,Hour,"Fresno, CA"
5,5,23,0
5,5,24,0
5,6,1,0
5,6,2,0
5,6,3,0
5,6,4,0
5,6,5,0
5,6,6,0
5,6,7,0.113694458
5,6,8,0.384131988
5,6,9,0.62499502
5,6,10,0.802141738
5,6,11,0.912815086
5,6,12,0.960167227
5,6,13,0.942741852
5,6,14,0.875173192
5,6,15,0.747526512
5,6,16,0.560093637
5,6,17,0.325303614
5,6,18,0.073472743
5,6,19,0
5,6,20,0
5,6,21,0
5,6,22,0
5,6,23,0
5,6,24,0
5,7,1,0
5,7,2,0
5,7,3,0
5,7,4,0
5,7,5,0
5,7,6,0
5,7,7,0.100401711
5,7,8,0.377742946
5,7,9,0.394416918
5,7,10,0.532569262
5,7,11,0.402699658
5,7,12,0.520235474
5,7,13,0.601520515
5,7,14,0.540304324
5,7,15,0.491020592
5,7,16,0.412186459
5,7,17,0.244490381
5,7,18,0.071014625
5,7,19,0
5,7,20,0
5,7,21,0
5,7,22,0
5,7,23,0
5,7,24,0
5,8,1,0
5,8,2,0
5,8,3,0
5,8,4,0
5,8,5,0
5,8,6,0
5,8,7,0.088480737
5,8,8,0.332827218
5,8,9,0.527233085
5,8,10,0.653841157
5,8,11,0.880695218
5,8,12,0.64882028
5,8,13,0.755427005
5,8,14,0.461197241
5,8,15,0.531550423
5,8,16,0.466156319
5,8,17,0.180790892
5,8,18,0.074108386
5,8,19,0
5,8,20,0
5,8,21,0
5,8,22,0
5,8,23,0
5,8,24,0
5,9,1,0
5,9,2,0
5,9,3,0
5,9,4,0
5,9,5,0
5,9,6,0
5,9,7,0.113499649
5,9,8,0.30571707
5,9,9,0.573110339
5,9,10,0.777596394
5,9,11,0.859491606
5,9,12,0.941980234
5,9,13,0.922005524
5,9,14,0.856540893
5,9,15,0.731728955
5,9,16,0.549325573
5,9,17,0.318892986
5,9,18,0.073029157
5,9,19,0
5,9,20,0
5,9,21,0
5,9,22,0
5,9,23,0
5,9,24,0
5,10,1,0
5,10,2,0
5,10,3,0
5,10,4,0
5,10,5,0
5,10,6,0
5,10,7,0.111277354
5,10,8,0.366839927
5,10,9,0.596614413
5,10,10,0.768035245
5,10,11,0.875269333
5,10,12,0.92494478
5,10,13,0.909459004
5,10,14,0.844360739
5,10,15,0.721033456
5,10,16,0.539156543
5,10,17,0.308942433
5,10,18,0.071850947
5,10,19,0
5,10,20,0
5,10,21,0
5,10,22,0
5,10,23,0
5,10,24,0
5,11,1,0
5,11,2,0
5,11,3,0
5,11,4,0
5,11,5,0
5,11,6,0
5,11,7,0.113900897
5,11,8,0.373836677
5,11,9,0.607037082
5,11,10,0.780298761
5,11,11,0.893151448
5,11,12,0.946247532
5,11,13,0.934448399
5,11,14,0.829821457
5,11,15,0.722702595
5,11,16,0.488578667
5,11,17,0.333286725
5,11,18,0.067465269
5,11,19,0
5,11,20,0
5,11,21,0
5,11,22,0
5,11,23,0
5,11,24,0
5,12,1,0
5,12,2,0
5,12,3,0
5,12,4,0
5,12,5,0
5,12,6,0
5,12,7,0.08198405
5,12,8,0.155133858
5,12,9,0.275162888
5,12,10,0.183564387
5,12,11,0.453194186
5,12,12,0.390655321
5,12,13,0.278757234
5,12,14,0.409267954
5,12,15,0.553882839
5,12,16,0.385833642
5,12,17,0.200312647
5,12,18,0.076233175
5,12,19,0
5,12,20,0
5,12,21,0
5,12,22,0
5,12,23,0
5,12,24,0
5,13,1,0
5,13,2,0
5,13,3,0
5,13,4,0
5,13,5,0
5,13,6,0
5,13,7,0.053252694
5,13,8,0.169192068
5,13,9,0.21697528
5,13,10,0.363141112
5,13,11,0.38608905
5,13,12,0.550595107
5,13,13,0.459939137
5,13,14,0.464842359
5,13,15,0.298338592
5,13,16,0.291106766
5,13,17,0.177947052
5,13,18,0.053901214
5,13,19,0
5,13,20,0
5,13,21,0
5,13,22,0
5,13,23,0
5,13,24,0
5,14,1,0
5,14,2,0
5,14,3,0
5,14,4,0
5,14,5,0
5,14,6,0
5,14,7,0.116436615
5,14,8,0.356935843
5,14,9,0.452780833
5,14,10,0.436411146
5,14,11,0.649560267
5,14,12,0.716041576
5,14,13,0.690869639
5,14,14,0.814230784
5,14,15,0.677092511
5,14,16,0.556852147
5,14,17,0.322176045
5,14,18,0.076141029
5,14,19,0
5,14,20,0
5,14,21,0
5,14,22,0
5,14,23,0
5,14,24,0
5,15,1,0
5,15,2,0
5,15,3,0
5,15,4,0
5,15,5,0
5,15,6,0
5,15,7,0.117750593
5,15,8,0.377481587
5,15,9,0.60642335
5,15,10,0.7779446
5,15,11,0.887940873
5,15,12,0.933237071
5,15,13,0.918218602
5,15,14,0.852099345
5,15,15,0.726851909
5,15,16,0.545361682
5,15,17,0.317379949
5,15,18,0.075419851
5,15,19,0
5,15,20,0
5,15,21,0
5,15,22,0
5,15,23,0
5,15,24,0
5,16,1,0
5,16,2,0
5,16,3,0
5,16,4,0
5,16,5,0
5,16,6,0
5,16,7,0.115974743
5,16,8,0.369909359
5,16,9,0.596630878
5,16,10,0.763268251
5,16,11,0.868720593
5,16,12,0.917064441
5,16,13,0.901363261
5,16,14,0.835967402
5,16,15,0.711931874
5,16,16,0.533315165
5,16,17,0.309335641
5,16,18,0.07434156
5,16,19,0
5,16,20,0
5,16,21,0
5,16,22,0
5,16,23,0
5,16,24,0
5,17,1,0
5,17,2,0
5,17,3,0
5,17,4,0
5,17,5,0
5,17,6,0
5,17,7,0.116059579
5,17,8,0.363527893
5,17,9,0.59359957
5,17,10,0.76423351
5,17,11,0.801282276
5,17,12,0.871772246
5,17,13,0.818692315
5,17,14,0.729404257
5,17,15,0.615513994
5,17,16,0.477571352
5,17,17,0.276571998
5,17,18,0.066502151
5,17,19,0
5,17,20,0
5,17,21,0
5,17,22,0
5,17,23,0
5,17,24,0
5,18,1,0
5,18,2,0
5,18,3,0
5,18,4,0
5,18,5,0
5,18,6,0
5,18,7,0.116442582
5,18,8,0.36895736
5,18,9,0.59411632
5,18,10,0.761413203
5,18,11,0.846543414
5,18,12,0.826050512
5,18,13,0.816387203
5,18,14,0.75491385
5,18,15,0.664882364
5,18,16,0.471207302
5,18,17,0.303053075
5,18,18,0.075969915
5,18,19,0
5,18,20,0
5,18,21,0
5,18,22,0
5,18,23,0
5,18,24,0
5,19,1,0
5,19,2,0
5,19,3,0
5,19,4,0
5,19,5,0
5,19,6,0
5,19,7,0.118868211
5,19,8,0.292534047
5,19,9,0.469660533
5,19,10,0.660242912
5,19,11,0.528638717
5,19,12,0.641363175
5,19,13,0.71904698
5,19,14,0.441169353
5,19,15,0.4572024
5,19,16,0.39450977
5,19,17,0.179253537
5,19,18,0.069308723
5,19,19,0
5,19,20,0
5,19,21,0
5,19,22,0
5,19,23,0
5,19,24,0
5,20,1,0
5,20,2,0
5,20,3,0
5,20,4,0
5,20,5,0
5,20,6,0
5,20,7,0.101531867
5,20,8,0.328736185
5,20,9,0.567112688
5,20,10,0.725904189
5,20,11,0.832711435
5,20,12,0.874744065
5,20,13,0.862275641
5,20,14,0.801632741
5,20,15,0.682591512
5,20,16,0.493832503
5,20,17,0.260846557
5,20,18,0.074026508
5,20,19,0
5,20,20,0
5,20,21,0
5,20,22,0
5,20,23,0
5,20,24,0
5,21,1,0
5,21,2,0
5,21,3,0
5,21,4,0
5,21,5,0
5,21,6,0
5,21,7,0.090632113
5,21,8,0.236093165
5,21,9,0.57132932
5,21,10,0.718151261
5,21,11,0.871010401
5,21,12,0.922089435
5,21,13,0.914818826
5,21,14,0.790456423
5,21,15,0.718558952
5,21,16,0.519675186
5,21,17,0.301650368
5,21,18,0.067555864
5,21,19,0
5,21,20,0
5,21,21,0
5,21,22,0
5,21,23,0
5,21,24,0
5,22,1,0
5,22,2,0
5,22,3,0
5,22,4,0
5,22,5,0
5,22,6,0
5,22,7,0.113618151
5,22,8,0.367113824
5,22,9,0.510488208
5,22,10,0.734712231
5,22,11,0.814994582
5,22,12,0.690972036
5,22,13,0.950694567
5,22,14,0.699801627
5,22,15,0.505657205
5,22,16,0.456386686
5,22,17,0.191709064
5,22,18,0.086395363
5,22,19,0
5,22,20,0
5,22,21,0
5,22,22,0
5,22,23,0
5,22,24,0
5,23,1,0
5,23,2,0
5,23,3,0
5,23,4,0
5,23,5,0
5,23,6,0
5,23,7,0.09939576
5,23,8,0.334480582
5,23,9,0.571562001
5,23,10,0.764135018
5,23,11,0.82537718
5,23,12,0.891431098
5,23,13,0.86717437
5,23,14,0.803206349
5,23,15,0.685609269
5,23,16,0.524182363
5,23,17,0.308575266
5,23,18,0.079159572
5,23,19,0
5,23,20,0
5,23,21,0
5,23,22,0
5,23,23,0
5,23,24,0
5,24,1,0
5,24,2,0
5,24,3,0
5,24,4,0
5,24,5,0
5,24,6,0
5,24,7,0.117620119
5,24,8,0.369505856
5,24,9,0.596176512
5,24,10,0.763383468
5,24,11,0.834396187
5,24,12,0.863217957
5,24,13,0.864065962
5,24,14,0.806008212
5,24,15,0.692110359
5,24,16,0.514782773
5,24,17,0.296117815
5,24,18,0.075557871
5,24,19,0
5,24,20,0
5,24,21,0
5,24,22,0
5,24,23,0
5,24,24,0
5,25,1,0
5,25,2,0
5,25,3,0
5,25,4,0
5,25,5,0
5,25,6,0
5,25,7,0.114589818
5,25,8,0.339776193
5,25,9,0.555986146
5,25,10,0.738192575
5,25,11,0.828063927
5,25,12,0.764407735
5,25,13,0.868954082
5,25,14,0.782420405
5,25,15,0.704817822
5,25,16,0.534275102
5,25,17,0.313018863
5,25,18,0.079728801
5,25,19,0
5,25,20,0
5,25,21,0
5,25,22,0
5,25,23,0
5,25,24,0
5,26,1,0
5,26,2,0
5,26,3,0
5,26,4,0
5,26,5,0
5,26,6,0
5,26,7,0.11333046
5,26,8,0.355807248
5,26,9,0.575490846
5,26,10,0.740558733
5,26,11,0.842944169
5,26,12,0.887212142
5,26,13,0.874017497
5,26,14,0.8049096
5,26,15,0.683973941
5,26,16,0.511838325
5,26,17,0.300166604
5,26,18,0.077653122
5,26,19,0
5,26,20,0
5,26,21,0
5,26,22,0
5,26,23,0
5,26,24,0
5,27,1,0
5,27,2,0
5,27,3,0
5,27,4,0
5,27,5,0
5,27,6,0
5,27,7,0.112114808
5,27,8,0.349268009
5,27,9,0.561844341
5,27,10,0.719009276
5,27,11,0.819803254
5,27,12,0.865212162
5,27,13,0.852931811
5,27,14,0.789495055
5,27,15,0.673286908
5,27,16,0.505990493
5,27,17,0.297736313
5,27,18,0.077781447
5,27,19,0
5,27,20,0
5,27,21,0
5,27,22,0
5,27,23,0
5,27,24,0
5,28,1,0
5,28,2,0
5,28,3,0
5,28,4,0
5,28,5,0
5,28,6,0
5,28,7,0.113718489
5,28,8,0.35454093
5,28,9,0.566080209
5,28,10,0.719024857
5,28,11,0.817607648
5,28,12,0.859474379
5,28,13,0.847863742
5,28,14,0.788775198
5,28,15,0.677471136
5,28,16,0.513472618
5,28,17,0.305793135
5,28,18,0.079359988
5,28,19,0
5,28,20,0
5,28,21,0
5,28,22,0
5,28,23,0
5,28,24,0
5,29,1,0
5,29,2,0
5,29,3,0
5,29,4,0
5,29,5,0
5,29,6,0
5,29,7,0.115319638
5,29,8,0.359423167
5,29,9,0.571067619
5,29,10,0.724655431
5,29,11,0.8252184
5,29,12,0.868542845
5,29,13,0.860056034
5,29,14,0.802448035
5,29,15,0.694214032
5,29,16,0.532535936
5,29,17,0.315364961
5,29,18,0.081739748
5,29,19,0
5,29,20,0
5,29,21,0
5,29,22,0
5,29,23,0
5,29,24,0
5,30,1,0
5,30,2,0
5,30,3,0
5,30,4,0
5,30,5,0
5,30,6,0
5,30,7,0.117804841
5,30,8,0.369521811
5,30,9,0.586023654
5,30,10,0.745046761
5,30,11,0.848250264
5,30,12,0.89370309
5,30,13,0.881983443
5,30,14,0.770124735
5,30,15,0.616704009
5,30,16,0.441560302
5,30,17,0.27720517
5,30,18,0.077521486
5,30,19,0
5,30,20,0
5,30,21,0
5,30,22,0
5,30,23,0
5,30,24,0
5,31,1,0
5,31,2,0
5,31,3,0
5,31,4,0
5,31,5,0
5,31,6,0
5,31,7,0.116140751
5,31,8,0.360969809
5,31,9,0.574917939
5,31,10,0.732821998
5,31,11,0.840612004
5,31,12,0.800893174
5,31,13,0.815499158
5,31,14,0.773286118
5,31,15,0.660130057
5,31,16,0.518078543
5,31,17,0.310841387
5,31,18,0.082171533
5,31,19,0
5,31,20,0
5,31,21,0
5,31,22,0
5,31,23,0
5,31,24,0
6,1,1,0
6,1,2,0
6,1,3,0
6,1,4,0
6,1,5,0
6,1,6,0
6,1,7,0.115288387
6,1,8,0.359695242
6,1,9,0.595746152
6,1,10,0.727164871
6,1,11,0.831645426
6,1,12,0.910002437
6,1,13,0.82375965
6,1,14,0.852895392
6,1,15,0.702394999
6,1,16,0.527398536
6,1,17,0.320539997
6,1,18,0.087169825
6,1,19,0
6,1,20,0
6,1,21,0
6,1,22,0
6,1,23,0
6,1,24,0
6,2,1,0
6,2,2,0
6,2,3,0
6,2,4,0
6,2,5,0
6,2,6,0
6,2,7,0.11513819
6,2,8,0.370120424
6,2,9,0.610419262
6,2,10,0.798136152
6,2,11,0.878180877
6,2,12,0.967872545
6,2,13,0.928514567
6,2,14,0.850142061
6,2,15,0.714897873
6,2,16,0.535668426
6,2,17,0.318744085
6,2,18,0.088153746
6,2,19,0
6,2,20,0
6,2,21,0
6,2,22,0
6,2,23,0
6,2,24,0
6,3,1,0
6,3,2,0
6,3,3,0
6,3,4,0
6,3,5,0
6,3,6,0
6,3,7,0.118248099
6,3,8,0.37369982
6,3,9,0.580784889
6,3,10,0.773994425
6,3,11,0.907511799
6,3,12,0.946760064
6,3,13,0.919757803
6,3,14,0.84247127
6,3,15,0.717879546
6,3,16,0.544479282
6,3,17,0.328634737
6,3,18,0.088034212
6,3,19,0
6,3,20,0
6,3,21,0
6,3,22,0
6,3,23,0
6,3,24,0
6,4,1,0
6,4,2,0
6,4,3,0
6,4,4,0
6,4,5,0
6,4,6,0
6,4,7,0.117668252
6,4,8,0.355318697
6,4,9,0.580643403
6,4,10,0.756831838
6,4,11,0.853005876
6,4,12,0.893636255
6,4,13,0.894220668
6,4,14,0.818371864
6,4,15,0.697153395
6,4,16,0.525370545
6,4,17,0.319394179
6,4,18,0.087673256
6,4,19,0
6,4,20,0
6,4,21,0
6,4,22,0
6,4,23,0
6,4,24,0
6,5,1,0
6,5,2,0
6,5,3,0
6,5,4,0
6,5,5,0
6,5,6,0
6,5,7,0.091907159
6,5,8,0.271143875
6,5,9,0.481300417
6,5,10,0.718268479
6,5,11,0.623553819
6,5,12,0.834042013
6,5,13,0.772874466
6,5,14,0.618384938
6,5,15,0.596745647
6,5,16,0.467315765
6,5,17,0.296736731
6,5,18,0.079198022
6,5,19,0
6,5,20,0
6,5,21,0
6,5,22,0
6,5,23,0
6,5,24,0
6,6,1,0
6,6,2,0
6,6,3,0
6,6,4,0
6,6,5,0
6,6,6,0
6,6,7,0.08449217
6,6,8,0.331844291
6,6,9,0.541164018
6,6,10,0.6759709
6,6,11,0.648986508
6,6,12,0.574060272
6,6,13,0.427667465
6,6,14,0.396201
6,6,15,0.294801503
6,6,16,0.149479328
6,6,17,0.179663683
6,6,18,0.055953349
6,6,19,0
6,6,20,0
6,6,21,0
6,6,22,0
6,6,23,0
6,6,24,0
6,7,1,0
6,7,2,0
6,7,3,0
6,7,4,0
6,7,5,0
6,7,6,0
6,7,7,0.098147476
6,7,8,0.351216705
6,7,9,0.585967908
6,7,10,0.713912684
6,7,11,0.727977552
6,7,12,0.876581245
6,7,13,0.901105532
6,7,14,0.818808244
6,7,15,0.706704253
6,7,16,0.536205065
6,7,17,0.308961025
6,7,18,0.090429068
6,7,19,0
6,7,20,0
6,7,21,0
6,7,22,0
6,7,23,0
6,7,24,0
6,8,1,0
6,8,2,0
6,8,3,0
6,8,4,0
6,8,5,0
6,8,6,0
6,8,7,0.105835204
6,8,8,0.271812266
6,8,9,0.361235582
6,8,10,0.321651135
6,8,11,0.408489005
6,8,12,0.408706389
6,8,13,0.383805731
6,8,14,0.555417114
6,8,15,0.543443854
6,8,16,0.445472429
6,8,17,0.309060274
6,8,18,0.081593332
6,8,19,0
6,8,20,0
6,8,21,0
6,8,22,0
6,8,23,0
6,8,24,0
6,9,1,0
6,9,2,0
6,9,3,0
6,9,4,0
6,9,5,0
6,9,6,0
6,9,7,0.078235027
6,9,8,0.281557472
6,9,9,0.505007039
6,9,10,0.72169091
6,9,11,0.810813064
6,9,12,0.853726387
6,9,13,0.858788569
6,9,14,0.788453752
6,9,15,0.665540445
6,9,16,0.501374507
6,9,17,0.306524824
6,9,18,0.091547452
6,9,19,0
6,9,20,0
6,9,21,0
6,9,22,0
6,9,23,0
6,9,24,0
6,10,1,0
6,10,2,0
6,10,3,0
6,10,4,0
6,10,5,0
6,10,6,0
6,10,7,0.101519836
6,10,8,0.330641141
6,10,9,0.54986963
6,10,10,0.721244959
6,10,11,0.806854504
6,10,12,0.858816234
6,10,13,0.868759116
6,10,14,0.801961155
6,10,15,0.68694007
6,10,16,0.523124875
6,10,17,0.324631888
6,10,18,0.089132345
6,10,19,0
6,10,20,0
6,10,21,0
6,10,22,0
6,10,23,0
6,10,24,0
6,11,1,0
6,11,2,0
6,11,3,0
6,11,4,0
6,11,5,0
6,11,6,0
6,11,7,0.108901299
6,11,8,0.346954194
6,11,9,0.569216678
6,11,10,0.743365642
6,11,11,0.821168962
6,11,12,0.86717153
6,11,13,0.868822327
6,11,14,0.793081556
6,11,15,0.665915987
6,11,16,0.50426481
6,11,17,0.313945829
6,11,18,0.093028135
6,11,19,0
6,11,20,0
6,11,21,0
6,11,22,0
6,11,23,0
6,11,24,0
6,12,1,0
6,12,2,0
6,12,3,0
6,12,4,0
6,12,5,0
6,12,6,0
6,12,7,0.110357999
6,12,8,0.345313231
6,12,9,0.562942739
6,12,10,0.728204084
6,12,11,0.807769304
6,12,12,0.854602367
6,12,13,0.858517642
6,12,14,0.782659827
6,12,15,0.660456484
6,12,16,0.509034434
6,12,17,0.317389702
6,12,18,0.093253685
6,12,19,0
6,12,20,0
6,12,21,0
6,12,22,0
6,12,23,0
6,12,24,0
6,13,1,0
6,13,2,0
6,13,3,0
6,13,4,0
6,13,5,0
6,13,6,0
6,13,7,0.104114676
6,13,8,0.328395428
6,13,9,0.54012947
6,13,10,0.70530959
6,13,11,0.777066431
6,13,12,0.848562432
6,13,13,0.821670612
6,13,14,0.752952284
6,13,15,0.637395364
6,13,16,0.48429917
6,13,17,0.29891371
6,13,18,0.089965799
6,13,19,0
6,13,20,0
6,13,21,0
6,13,22,0
6,13,23,0
6,13,24,0
6,14,1,0
6,14,2,0
6,14,3,0
6,14,4,0
6,14,5,0
6,14,6,0
6,14,7,0.095934845
6,14,8,0.309417356
6,14,9,0.5209867
6,14,10,0.691036108
6,14,11,0.806418003
6,14,12,0.845544297
6,14,13,0.795405225
6,14,14,0.749027807
6,14,15,0.617336041
6,14,16,0.48203074
6,14,17,0.306573484
6,14,18,0.091012806
6,14,19,0
6,14,20,0
6,14,21,0
6,14,22,0
6,14,23,0
6,14,24,0
6,15,1,0
6,15,2,0
6,15,3,0
6,15,4,0
6,15,5,0
6,15,6,0
6,15,7,0.103780203
6,15,8,0.282230889
6,15,9,0.473389357
6,15,10,0.639801003
6,15,11,0.740041299
6,15,12,0.771382076
6,15,13,0.748436006
6,15,14,0.689658231
6,15,15,0.589606837
6,15,16,0.371412626
6,15,17,0.190163246
6,15,18,0.071198761
6,15,19,0
6,15,20,0
6,15,21,0
6,15,22,0
6,15,23,0
6,15,24,0
6,16,1,0
6,16,2,0
6,16,3,0
6,16,4,0
6,16,5,0
6,16,6,0
6,16,7,0.075317176
6,16,8,0.276291199
6,16,9,0.451964508
6,16,10,0.52024169
6,16,11,0.636291163
6,16,12,0.785335322
6,16,13,0.690279123
6,16,14,0.733465517
6,16,15,0.631339529
6,16,16,0.469285144
6,16,17,0.287472317
6,16,18,0.091559861
6,16,19,0
6,16,20,0
6,16,21,0
6,16,22,0
6,16,23,0
6,16,24,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0
6,17,5,0
6,17,6,0
6,17,7,0.101513071
6,17,8,0.336455369
6,17,9,0.510931759
6,17,10,0.677227229
6,17,11,0.801290315
6,17,12,0.850429985
6,17,13,0.825224083
6,17,14,0.755541903
6,17,15,0.639022778
6,17,16,0.472898662
6,17,17,0.287459623
6,17,18,0.090767585
6,17,19,0
6,17,20,0
6,17,21,0
6,17,22,0
6,17,23,0
6,17,24,0
6,18,1,0
6,18,2,0
6,18,3,0
6,18,4,0
6,18,5,0
6,18,6,0
6,18,7,0.098309654
6,18,8,0.315217219
6,18,9,0.521758227
6,18,10,0.681845042
6,18,11,0.811209958
6,18,12,0.859434283
6,18,13,0.825894189
6,18,14,0.745298631
6,18,15,0.637816494
6,18,16,0.484560186
6,18,17,0.305590124
6,18,18,0.080014526
6,18,19,0
6,18,20,0
6,18,21,0
6,18,22,0
6,18,23,0
6,18,24,0
6,19,1,0
6,19,2,0
6,19,3,0
6,19,4,0
6,19,5,0
6,19,6,0
6,19,7,0.093670548
6,19,8,0.304768904
6,19,9,0.515896133
6,19,10,0.687327581
6,19,11,0.816024237
6,19,12,0.853652573
6,19,13,0.822434573
6,19,14,0.75411812
6,19,15,0.645507807
6,19,16,0.492746904
6,19,17,0.309059841
6,19,18,0.096951031
6,19,19,0
6,19,20,0
6,19,21,0
6,19,22,0
6,19,23,0
6,19,24,0
6,20,1,0
6,20,2,0
6,20,3,0
6,20,4,0
6,20,5,0
6,20,6,0
6,20,7,0.102070857
6,20,8,0.340079773
6,20,9,0.5643999
6,20,10,0.73639374
6,20,11,0.786904569
6,20,12,0.889790216
6,20,13,0.864386105
6,20,14,0.790606692
6,20,15,0.612607318
6,20,16,0.462493919
6,20,17,0.316543724
6,20,18,0.102472804
6,20,19,0
6,20,20,0
6,20,21,0
6,20,22,0
6,20,23,0
6,20,24,0
6,21,1,0
6,21,2,0
6,21,3,0
6,21,4,0
6,21,5,0
6,21,6,0
6,21,7,0.10407766
6,21,8,0.34880031
6,21,9,0.542288049
6,21,10,0.714597789
6,21,11,0.702689885
6,21,12,0.820728937
6,21,13,0.876338442
6,21,14,0.81901288
6,21,15,0.702591299
6,21,16,0.453619854
6,21,17,0.228782009
6,21,18,0.099460655
6,21,19,0
6,21,20,0
6,21,21,0
6,21,22,0
6,21,23,0
6,21,24,0
6,22,1,0
6,22,2,0
6,22,3,0
6,22,4,0
6,22,5,0
6,22,6,0
6,22,7,0.099147398
6,22,8,0.343895677
6,22,9,0.56801943
6,22,10,0.762270597
6,22,11,0.843925523
6,22,12,0.928096885
6,22,13,0.895365603
6,22,14,0.820179547
6,22,15,0.693863401
6,22,16,0.532526177
6,22,17,0.329264883
6,22,18,0.100872501
6,22,19,0
6,22,20,0
6,22,21,0
6,22,22,0
6,22,23,0
6,22,24,0
6,23,1,0
6,23,2,0
6,23,3,0
6,23,4,0
6,23,5,0
6,23,6,0
6,23,7,0.096875847
6,23,8,0.337713344
6,23,9,0.572912871
6,23,10,0.757478807
6,23,11,0.841664376
6,23,12,0.92660315
6,23,13,0.89339355
6,23,14,0.822880159
6,23,15,0.698983078
6,23,16,0.537662842
6,23,17,0.337128972
6,23,18,0.101036814
6,23,19,0
6,23,20,0
6,23,21,0
6,23,22,0
6,23,23,0
6,23,24,0
6,24,1,0
6,24,2,0
6,24,3,0
6,24,4,0
6,24,5,0
6,24,6,0
6,24,7,0.099209994
6,24,8,0.333992095
6,24,9,0.565934424
6,24,10,0.739881349
6,24,11,0.864357041
6,24,12,0.908411736
6,24,13,0.872732027
6,24,14,0.792557634
6,24,15,0.679776995
6,24,16,0.513039249
6,24,17,0.319292605
6,24,18,0.101817221
6,24,19,0
6,24,20,0
6,24,21,0
6,24,22,0
6,24,23,0
6,24,24,0
6,25,1,0
6,25,2,0
6,25,3,0
6,25,4,0
6,25,5,0
6,25,6,0
6,25,7,0.094287679
6,25,8,0.317332825
6,25,9,0.537603751
6,25,10,0.709140301
6,25,11,0.828152786
6,25,12,0.860486958
6,25,13,0.83046178
6,25,14,0.765347954
6,25,15,0.659033945
6,25,16,0.510177171
6,25,17,0.316770282
6,25,18,0.099939297
6,25,19,0
6,25,20,0
6,25,21,0
6,25,22,0
6,25,23,0
6,25,24,0
6,26,1,0
6,26,2,0
6,26,3,0
6,26,4,0
6,26,5,0
6,26,6,0
6,26,7,0.092560291
6,26,8,0.32181669
6,26,9,0.538024809
6,26,10,0.695895772
6,26,11,0.833676026
6,26,12,0.870598601
6,26,13,0.846399828
6,26,14,0.77058099
6,26,15,0.664677361
6,26,16,0.514137388
6,26,17,0.323453339
6,26,18,0.101706054
6,26,19,0
6,26,20,0
6,26,21,0
6,26,22,0
6,26,23,0
6,26,24,0
6,27,1,0
6,27,2,0
6,27,3,0
6,27,4,0
6,27,5,0
6,27,6,0
6,27,7,0.094390269
6,27,8,0.315289536
6,27,9,0.521679719
6,27,10,0.678494402
6,27,11,0.808309503
6,27,12,0.857720794
6,27,13,0.826854268
6,27,14,0.753176682
6,27,15,0.643528352
6,27,16,0.494586358
6,27,17,0.309034983
6,27,18,0.099666634
6,27,19,0
6,27,20,0
6,27,21,0
6,27,22,0
6,27,23,0
6,27,24,0
6,28,1,0
6,28,2,0
6,28,3,0
6,28,4,0
6,28,5,0
6,28,6,0
6,28,7,0.089477268
6,28,8,0.305407089
6,28,9,0.518895826
6,28,10,0.67150955
6,28,11,0.801158208
6,28,12,0.835891762
6,28,13,0.809904221
6,28,14,0.736393435
6,28,15,0.641345638
6,28,16,0.497539269
6,28,17,0.313874737
6,28,18,0.100936921
6,28,19,0
6,28,20,0
6,28,21,0
6,28,22,0
6,28,23,0
6,28,24,0
6,29,1,0
6,29,2,0
6,29,3,0
6,29,4,0
6,29,5,0
6,29,6,0
6,29,7,0.094446086
6,29,8,0.313295915
6,29,9,0.531822703
6,29,10,0.704160064
6,29,11,0.831049164
6,29,12,0.873799027
6,29,13,0.843400789
6,29,14,0.768574506
6,29,15,0.663407693
6,29,16,0.509887446
6,29,17,0.32700768
6,29,18,0.103528804
6,29,19,0
6,29,20,0
6,29,21,0
6,29,22,0
6,29,23,0
6,29,24,0
6,30,1,0
6,30,2,0
6,30,3,0
6,30,4,0
6,30,5,0
6,30,6,0
6,30,7,0.092292977
6,30,8,0.324165718
6,30,9,0.540675544
6,30,10,0.726003136
6,30,11,0.814299656
6,30,12,0.900861501
6,30,13,0.869844663
6,30,14,0.777378157
6,30,15,0.699372791
6,30,16,0.512161533
6,30,17,0.331691897
6,30,18,0.101861072
6,30,19,0
6,30,20,0
6,30,21,0
6,30,22,0
6,30,23,0
6,30,24,0
7,1,1,0
7,1,2,0
7,1,3,0
7,1,4,0
7,1,5,0
7,1,6,0
7,1,7,0.092210437
7,1,8,0.323209632
7,1,9,0.532899062
7,1,10,0.687121002
7,1,11,0.793122988
7,1,12,0.843371066
7,1,13,0.839472311
7,1,14,0.787293011
7,1,15,0.682741284
7,1,16,0.526855802
7,1,17,0.326295773
7,1,18,0.103220544
7,1,19,0
7,1,20,0
7,1,21,0
7,1,22,0
7,1,23,0
7,1,24,0
7,2,1,0
7,2,2,0
7,2,3,0
7,2,4,0
7,2,5,0
7,2,6,0
7,2,7,0.089820672
7,2,8,0.310778274
7,2,9,0.518185344
7,2,10,0.676314554
7,2,11,0.780678062
7,2,12,0.828526119
7,2,13,0.824925452
7,2,14,0.773491878
7,2,15,0.668706134
7,2,16,0.512923366
7,2,17,0.314243433
7,2,18,0.100777293
7,2,19,0
7,2,20,0
7,2,21,0
7,2,22,0
7,2,23,0
7,2,24,0
7,3,1,0
7,3,2,0
7,3,3,0
7,3,4,0
7,3,5,0
