Month,Day ,Hour,"Worchester, MA"
5,6,19,0
5,6,20,0
5,6,21,0
5,6,22,0
5,6,23,0
5,6,24,0
5,7,1,0
5,7,2,0
5,7,3,0
5,7,4,0
5,7,5,0
5,7,6,0.045683586
5,7,7,0.11736008
5,7,8,0.592852718
5,7,9,0.183904462
5,7,10,0.694400626
5,7,11,0.625115583
5,7,12,0.626175931
5,7,13,0.585538878
5,7,14,0.55324013
5,7,15,0.268156399
5,7,16,0.117162863
5,7,17,0
5,7,18,0
5,7,19,0
5,7,20,0
5,7,21,0
5,7,22,0
5,7,23,0
5,7,24,0
5,8,1,0
5,8,2,0
5,8,3,0
5,8,4,0
5,8,5,0
5,8,6,0.144838488
5,8,7,0.417874605
5,8,8,0.647898546
5,8,9,0.856783127
5,8,10,0.960121907
5,8,11,0.983356369
5,8,12,0.95072441
5,8,13,0.851044694
5,8,14,0.651263367
5,8,15,0.438473622
5,8,16,0.177092979
5,8,17,0
5,8,18,0
5,8,19,0
5,8,20,0
5,8,21,0
5,8,22,0
5,8,23,0
5,8,24,0
5,9,1,0
5,9,2,0
5,9,3,0
5,9,4,0
5,9,5,0
5,9,6,0.13420444
5,9,7,0.403576048
5,9,8,0.63361217
5,9,9,0.772604201
5,9,10,0.810745372
5,9,11,0.798314182
5,9,12,0.868113803
5,9,13,0.757093523
5,9,14,0.635386349
5,9,15,0.364604979
5,9,16,0.173956109
5,9,17,0
5,9,18,0
5,9,19,0
5,9,20,0
5,9,21,0
5,9,22,0
5,9,23,0
5,9,24,0
5,10,1,0
5,10,2,0
5,10,3,0
5,10,4,0
5,10,5,0
5,10,6,0.115571938
5,10,7,0.389289489
5,10,8,0.50200554
5,10,9,0.674586359
5,10,10,0.77087927
5,10,11,0.815195883
5,10,12,0.80619226
5,10,13,0.728101575
5,10,14,0.558684414
5,10,15,0.30030985
5,10,16,0.17528784
5,10,17,0
5,10,18,0
5,10,19,0
5,10,20,0
5,10,21,0
5,10,22,0
5,10,23,0
5,10,24,0
5,11,1,0
5,11,2,0
5,11,3,0
5,11,4,0
5,11,5,0
5,11,6,0.063234679
5,11,7,0.260961631
5,11,8,0.426623099
5,11,9,0.637366115
5,11,10,0.739709881
5,11,11,0.793437538
5,11,12,0.755047626
5,11,13,0.706070347
5,11,14,0.581318539
5,11,15,0.388734294
5,11,16,0.169773355
5,11,17,0
5,11,18,0
5,11,19,0
5,11,20,0
5,11,21,0
5,11,22,0
5,11,23,0
5,11,24,0
5,12,1,0
5,12,2,0
5,12,3,0
5,12,4,0
5,12,5,0
5,12,6,0.035297485
5,12,7,0.110029338
5,12,8,0.163528611
5,12,9,0.298730936
5,12,10,0.300550909
5,12,11,0.438532233
5,12,12,0.413482068
5,12,13,0.465113039
5,12,14,0.540561493
5,12,15,0.416804687
5,12,16,0.174320808
5,12,17,0
5,12,18,0
5,12,19,0
5,12,20,0
5,12,21,0
5,12,22,0
5,12,23,0
5,12,24,0
5,13,1,0
5,13,2,0
5,13,3,0
5,13,4,0
5,13,5,0
5,13,6,0.02685868
5,13,7,0.121295739
5,13,8,0.185951851
5,13,9,0.245700471
5,13,10,0.306035398
5,13,11,0.370375324
5,13,12,0.716432241
5,13,13,0.736704133
5,13,14,0.534579234
5,13,15,0.385189846
5,13,16,0.167068001
5,13,17,0
5,13,18,0
5,13,19,0
5,13,20,0
5,13,21,0
5,13,22,0
5,13,23,0
5,13,24,0
5,14,1,0
5,14,2,0
5,14,3,0
5,14,4,0
5,14,5,0
5,14,6,0.155453846
5,14,7,0.321848681
5,14,8,0.589218582
5,14,9,0.735224669
5,14,10,0.679417776
5,14,11,0.606508351
5,14,12,0.42854031
5,14,13,0.470776402
5,14,14,0.390391306
5,14,15,0.260910212
5,14,16,0.166176209
5,14,17,0
5,14,18,0
5,14,19,0
5,14,20,0
5,14,21,0
5,14,22,0
5,14,23,0
5,14,24,0
5,15,1,0
5,15,2,0
5,15,3,0
5,15,4,0
5,15,5,0
5,15,6,0.131227081
5,15,7,0.355584609
5,15,8,0.587367395
5,15,9,0.736418046
5,15,10,0.76724059
5,15,11,0.866217024
5,15,12,0.802802043
5,15,13,0.75917529
5,15,14,0.641387319
5,15,15,0.385134874
5,15,16,0.17933381
5,15,17,0
5,15,18,0
5,15,19,0
5,15,20,0
5,15,21,0
5,15,22,0
5,15,23,0
5,15,24,0
5,16,1,0
5,16,2,0
5,16,3,0
5,16,4,0
5,16,5,0
5,16,6,0.054180374
5,16,7,0.132134729
5,16,8,0.287193647
5,16,9,0.444119017
5,16,10,0.409147138
5,16,11,0.319686358
5,16,12,0.319743303
5,16,13,0.435403901
5,16,14,0.40527447
5,16,15,0.236420608
5,16,16,0.131862155
5,16,17,0
5,16,18,0
5,16,19,0
5,16,20,0
5,16,21,0
5,16,22,0
5,16,23,0
5,16,24,0
5,17,1,0
5,17,2,0
5,17,3,0
5,17,4,0
5,17,5,0
5,17,6,0.042469991
5,17,7,0.05889503
5,17,8,0.104998541
5,17,9,0.157667013
5,17,10,0.305513376
5,17,11,0.309983876
5,17,12,0.389315771
5,17,13,0.4111379
5,17,14,0.392431589
5,17,15,0.3297531
5,17,16,0.116013391
5,17,17,0
5,17,18,0
5,17,19,0
5,17,20,0
5,17,21,0
5,17,22,0
5,17,23,0
5,17,24,0
5,18,1,0
5,18,2,0
5,18,3,0
5,18,4,0
5,18,5,0
5,18,6,0.021112051
5,18,7,0.106520952
5,18,8,0.198286564
5,18,9,0.188017159
5,18,10,0.205101043
5,18,11,0.228476696
5,18,12,0.239706662
5,18,13,0.238789186
5,18,14,0.229012485
5,18,15,0.337472406
5,18,16,0.168423806
5,18,17,0
5,18,18,0
5,18,19,0
5,18,20,0
5,18,21,0
5,18,22,0
5,18,23,0
5,18,24,0
5,19,1,0
5,19,2,0
5,19,3,0
5,19,4,0
5,19,5,0
5,19,6,0.024350454
5,19,7,0.17029453
5,19,8,0.152282233
5,19,9,0.171990141
5,19,10,0.354732979
5,19,11,0.352972977
5,19,12,0.334916943
5,19,13,0.576164356
5,19,14,0.372989638
5,19,15,0.39809432
5,19,16,0.183444114
5,19,17,0
5,19,18,0
5,19,19,0
5,19,20,0
5,19,21,0
5,19,22,0
5,19,23,0
5,19,24,0
5,20,1,0
5,20,2,0
5,20,3,0
5,20,4,0
5,20,5,0.008951645
5,20,6,0.095459111
5,20,7,0.391956911
5,20,8,0.662813455
5,20,9,0.800276318
5,20,10,0.867478343
5,20,11,0.892645033
5,20,12,0.854424884
5,20,13,0.730960701
5,20,14,0.576739048
5,20,15,0.41099678
5,20,16,0.170706464
5,20,17,0
5,20,18,0
5,20,19,0
5,20,20,0
5,20,21,0
5,20,22,0
5,20,23,0
5,20,24,0
5,21,1,0
5,21,2,0
5,21,3,0
5,21,4,0
5,21,5,0.009602496
5,21,6,0.072353082
5,21,7,0.260982295
5,21,8,0.287034921
5,21,9,0.520815685
5,21,10,0.79059742
5,21,11,0.626252675
5,21,12,0.649411147
5,21,13,0.527343684
5,21,14,0.179646303
5,21,15,0.12750136
5,21,16,0.084723095
5,21,17,0
5,21,18,0
5,21,19,0
5,21,20,0
5,21,21,0
5,21,22,0
5,21,23,0
5,21,24,0
5,22,1,0
5,22,2,0
5,22,3,0
5,22,4,0
5,22,5,0.014227249
5,22,6,0.172069559
5,22,7,0.41661053
5,22,8,0.62995218
5,22,9,0.775714971
5,22,10,0.870706669
5,22,11,0.903947413
5,22,12,0.715233859
5,22,13,0.683987501
5,22,14,0.629840967
5,22,15,0.412530426
5,22,16,0.177340343
5,22,17,0
5,22,18,0
5,22,19,0
5,22,20,0
5,22,21,0
5,22,22,0
5,22,23,0
5,22,24,0
5,23,1,0
5,23,2,0
5,23,3,0
5,23,4,0
5,23,5,0.005125663
5,23,6,0.093846684
5,23,7,0.209726534
5,23,8,0.556832526
5,23,9,0.356309657
5,23,10,0.794639225
5,23,11,0.782059462
5,23,12,0.711866031
5,23,13,0.50253156
5,23,14,0.478068778
5,23,15,0.225123039
5,23,16,0.143451945
5,23,17,0
5,23,18,0
5,23,19,0
5,23,20,0
5,23,21,0
5,23,22,0
5,23,23,0
5,23,24,0
5,24,1,0
5,24,2,0
5,24,3,0
5,24,4,0
5,24,5,0.02108561
5,24,6,0.211038299
5,24,7,0.449049632
5,24,8,0.587618761
5,24,9,0.749127777
5,24,10,0.827019317
5,24,11,0.834304829
5,24,12,0.822410422
5,24,13,0.718415637
5,24,14,0.577673501
5,24,15,0.412997533
5,24,16,0.171593846
5,24,17,0
5,24,18,0
5,24,19,0
5,24,20,0
5,24,21,0
5,24,22,0
5,24,23,0
5,24,24,0
5,25,1,0
5,25,2,0
5,25,3,0
5,25,4,0
5,25,5,0.009110208
5,25,6,0.047942433
5,25,7,0.316998615
5,25,8,0.328394112
5,25,9,0.728889587
5,25,10,0.759716355
5,25,11,0.843441587
5,25,12,0.85578251
5,25,13,0.67743429
5,25,14,0.589079046
5,25,15,0.369292979
5,25,16,0.183366701
5,25,17,0
5,25,18,0
5,25,19,0
5,25,20,0
5,25,21,0
5,25,22,0
5,25,23,0
5,25,24,0
5,26,1,0
5,26,2,0
5,26,3,0
5,26,4,0
5,26,5,0.018733002
5,26,6,0.106116182
5,26,7,0.156483249
5,26,8,0.315008436
5,26,9,0.494744896
5,26,10,0.823723017
5,26,11,0.836494534
5,26,12,0.617175624
5,26,13,0.735976111
5,26,14,0.526719648
5,26,15,0.370799679
5,26,16,0.165758848
5,26,17,0
5,26,18,0
5,26,19,0
5,26,20,0
5,26,21,0
5,26,22,0
5,26,23,0
5,26,24,0
5,27,1,0
5,27,2,0
5,27,3,0
5,27,4,0
5,27,5,0.006870222
5,27,6,0.064269217
5,27,7,0.265605219
5,27,8,0.643836672
5,27,9,0.776899492
5,27,10,0.807308283
5,27,11,0.82905133
5,27,12,0.777238367
5,27,13,0.476199448
5,27,14,0.462063303
5,27,15,0.350328237
5,27,16,0.139150918
5,27,17,0
5,27,18,0
5,27,19,0
5,27,20,0
5,27,21,0
5,27,22,0
5,27,23,0
5,27,24,0
5,28,1,0
5,28,2,0
5,28,3,0
5,28,4,0
5,28,5,0.005614828
5,28,6,0.026310895
5,28,7,0.076629782
5,28,8,0.122637299
5,28,9,0.274858447
5,28,10,0.210093966
5,28,11,0.227009505
5,28,12,0.266811031
5,28,13,0.234128359
5,28,14,0.226580235
5,28,15,0.175086576
5,28,16,0.112700911
5,28,17,0
5,28,18,0
5,28,19,0
5,28,20,0
5,28,21,0
5,28,22,0
5,28,23,0
5,28,24,0
5,29,1,0
5,29,2,0
5,29,3,0
5,29,4,0
5,29,5,0.01595938
5,29,6,0.17827325
5,29,7,0.4302335
5,29,8,0.526764912
5,29,9,0.773105159
5,29,10,0.906685401
5,29,11,0.884958808
5,29,12,0.890058431
5,29,13,0.789759788
5,29,14,0.622611116
5,29,15,0.441150339
5,29,16,0.193486044
5,29,17,0
5,29,18,0
5,29,19,0
5,29,20,0
5,29,21,0
5,29,22,0
5,29,23,0
5,29,24,0
5,30,1,0
5,30,2,0
5,30,3,0
5,30,4,0
5,30,5,0.031492589
5,30,6,0.186442727
5,30,7,0.324575545
5,30,8,0.575159204
5,30,9,0.710136599
5,30,10,0.746478913
5,30,11,0.840460608
5,30,12,0.821975771
5,30,13,0.6960682
5,30,14,0.612362434
5,30,15,0.406810498
5,30,16,0.181028842
5,30,17,0
5,30,18,0
5,30,19,0
5,30,20,0
5,30,21,0
5,30,22,0
5,30,23,0
5,30,24,0
5,31,1,0
5,31,2,0
5,31,3,0
5,31,4,0
5,31,5,0.00593051
5,31,6,0.05151152
5,31,7,0.374318508
5,31,8,0.230966703
5,31,9,0.20456765
5,31,10,0.335022404
5,31,11,0.617705029
5,31,12,0.434883575
5,31,13,0.320844226
5,31,14,0.245715871
5,31,15,0.228292474
5,31,16,0.137265657
5,31,17,0
5,31,18,0
5,31,19,0
5,31,20,0
5,31,21,0
5,31,22,0
5,31,23,0
5,31,24,0
6,1,1,0
6,1,2,0
6,1,3,0
6,1,4,0
6,1,5,0.013229797
6,1,6,0.160704544
6,1,7,0.394984299
6,1,8,0.604039036
6,1,9,0.770406006
6,1,10,0.860821128
6,1,11,0.890932036
6,1,12,0.863011563
6,1,13,0.726847313
6,1,14,0.584055083
6,1,15,0.432749803
6,1,16,0.196653196
6,1,17,0
6,1,18,0
6,1,19,0
6,1,20,0
6,1,21,0
6,1,22,0
6,1,23,0
6,1,24,0
6,2,1,0
6,2,2,0
6,2,3,0
6,2,4,0
6,2,5,0.020083039
6,2,6,0.169580454
6,2,7,0.400519394
6,2,8,0.619935412
6,2,9,0.734528217
6,2,10,0.855378316
6,2,11,0.880168375
6,2,12,0.850581259
6,2,13,0.728104386
6,2,14,0.575790112
6,2,15,0.408076306
6,2,16,0.194849969
6,2,17,0
6,2,18,0
6,2,19,0
6,2,20,0
6,2,21,0
6,2,22,0
6,2,23,0
6,2,24,0
6,3,1,0
6,3,2,0
6,3,3,0
6,3,4,0
6,3,5,0.008663433
6,3,6,0.119780855
6,3,7,0.195210017
6,3,8,0.247756793
6,3,9,0.441680546
6,3,10,0.683511996
6,3,11,0.734650428
6,3,12,0.541538552
6,3,13,0.402624669
6,3,14,0.270213089
6,3,15,0.266602842
6,3,16,0.140443977
6,3,17,0
6,3,18,0
6,3,19,0
6,3,20,0
6,3,21,0
6,3,22,0
6,3,23,0
6,3,24,0
6,4,1,0
6,4,2,0
6,4,3,0
6,4,4,0
6,4,5,0.004467965
6,4,6,0.135521812
6,4,7,0.355092648
6,4,8,0.281504351
6,4,9,0.255768256
6,4,10,0.415737049
6,4,11,0.745252992
6,4,12,0.551310054
6,4,13,0.251943104
6,4,14,0.454905718
6,4,15,0.395250163
6,4,16,0.186068784
6,4,17,0
6,4,18,0
6,4,19,0
6,4,20,0
6,4,21,0
6,4,22,0
6,4,23,0
6,4,24,0
6,5,1,0
6,5,2,0
6,5,3,0
6,5,4,0
6,5,5,0.018785587
6,5,6,0.19071808
6,5,7,0.434674311
6,5,8,0.512362457
6,5,9,0.762165287
6,5,10,0.746333973
6,5,11,0.657866799
6,5,12,0.774197459
6,5,13,0.787360349
6,5,14,0.665352901
6,5,15,0.445883927
6,5,16,0.192454954
6,5,17,0
6,5,18,0
6,5,19,0
6,5,20,0
6,5,21,0
6,5,22,0
6,5,23,0
6,5,24,0
6,6,1,0
6,6,2,0
6,6,3,0
6,6,4,0
6,6,5,0.006757612
6,6,6,0.113920202
6,6,7,0.274523756
6,6,8,0.470268744
6,6,9,0.353366885
6,6,10,0.404820502
6,6,11,0.456298135
6,6,12,0.347214834
6,6,13,0.380965285
6,6,14,0.519285078
6,6,15,0.402546473
6,6,16,0.204609073
6,6,17,0
6,6,18,0
6,6,19,0
6,6,20,0
6,6,21,0
6,6,22,0
6,6,23,0
6,6,24,0
6,7,1,0
6,7,2,0
6,7,3,0
6,7,4,0
6,7,5,0.001326887
6,7,6,0.037759978
6,7,7,0.08282188
6,7,8,0.423142498
6,7,9,0.318414436
6,7,10,0.46696854
6,7,11,0.389902926
6,7,12,0.784331627
6,7,13,0.567169542
6,7,14,0.57002889
6,7,15,0.377848321
6,7,16,0.187794275
6,7,17,0
6,7,18,0
6,7,19,0
6,7,20,0
6,7,21,0
6,7,22,0
6,7,23,0
6,7,24,0
6,8,1,0
6,8,2,0
6,8,3,0
6,8,4,0
6,8,5,0.030051865
6,8,6,0.200333205
6,8,7,0.374368404
6,8,8,0.562039095
6,8,9,0.449943774
6,8,10,0.863270278
6,8,11,0.744372687
6,8,12,0.718611419
6,8,13,0.653249403
6,8,14,0.285113293
6,8,15,0.258738455
6,8,16,0.150272305
6,8,17,0
6,8,18,0
6,8,19,0
6,8,20,0
6,8,21,0
6,8,22,0
6,8,23,0
6,8,24,0
6,9,1,0
6,9,2,0
6,9,3,0
6,9,4,0
6,9,5,0.005119248
6,9,6,0.047190819
6,9,7,0.144956295
6,9,8,0.204027534
6,9,9,0.311399939
6,9,10,0.536451705
6,9,11,0.34523781
6,9,12,0.563400006
6,9,13,0.498974268
6,9,14,0.160626951
6,9,15,0.138735977
6,9,16,0.114620382
6,9,17,0
6,9,18,0
6,9,19,0
6,9,20,0
6,9,21,0
6,9,22,0
6,9,23,0
6,9,24,0
6,10,1,0
6,10,2,0
6,10,3,0
6,10,4,0
6,10,5,0.008613825
6,10,6,0.047702536
6,10,7,0.141130737
6,10,8,0.212544054
6,10,9,0.638137805
6,10,10,0.479866415
6,10,11,0.776149558
6,10,12,0.686610008
6,10,13,0.605609881
6,10,14,0.596566676
6,10,15,0.227346354
6,10,16,0.200220823
6,10,17,0
6,10,18,0
6,10,19,0
6,10,20,0
6,10,21,0
6,10,22,0
6,10,23,0
6,10,24,0
6,11,1,0
6,11,2,0
6,11,3,0
6,11,4,0
6,11,5,0.005110878
6,11,6,0.056437436
6,11,7,0.057596964
6,11,8,0.113641085
6,11,9,0.148281533
6,11,10,0.206918491
6,11,11,0.208157024
6,11,12,0.217803931
6,11,13,0.232914431
6,11,14,0.244448658
6,11,15,0.238339217
6,11,16,0.157223753
6,11,17,0
6,11,18,0
6,11,19,0
6,11,20,0
6,11,21,0
6,11,22,0
6,11,23,0
6,11,24,0
6,12,1,0
6,12,2,0
6,12,3,0
6,12,4,0
6,12,5,0.02993042
6,12,6,0.219481354
6,12,7,0.466889805
6,12,8,0.669614471
6,12,9,0.817978922
6,12,10,0.898739665
6,12,11,0.928550479
6,12,12,0.757414257
6,12,13,0.757769332
6,12,14,0.607199476
6,12,15,0.452719414
6,12,16,0.195005888
6,12,17,0
6,12,18,0
6,12,19,0
6,12,20,0
6,12,21,0
6,12,22,0
6,12,23,0
6,12,24,0
6,13,1,0
6,13,2,0
6,13,3,0
6,13,4,0
6,13,5,0.012587206
6,13,6,0.155377312
6,13,7,0.386892211
6,13,8,0.566092627
6,13,9,0.717827348
6,13,10,0.768927609
6,13,11,0.824840708
6,13,12,0.818030344
6,13,13,0.730745643
6,13,14,0.599315451
6,13,15,0.381122787
6,13,16,0.190292343
6,13,17,0
6,13,18,0
6,13,19,0
6,13,20,0
6,13,21,0
6,13,22,0
6,13,23,0
6,13,24,0
6,14,1,0
6,14,2,0
6,14,3,0
6,14,4,0
6,14,5,0.019071382
6,14,6,0.141061956
6,14,7,0.395704745
6,14,8,0.608998994
6,14,9,0.718794113
6,14,10,0.822168103
6,14,11,0.85419615
6,14,12,0.821670959
6,14,13,0.646631131
6,14,14,0.525098432
6,14,15,0.418739086
6,14,16,0.203104109
6,14,17,0
6,14,18,0
6,14,19,0
6,14,20,0
6,14,21,0
6,14,22,0
6,14,23,0
6,14,24,0
6,15,1,0
6,15,2,0
6,15,3,0
6,15,4,0
6,15,5,0.010329797
6,15,6,0.140578889
6,15,7,0.341171605
6,15,8,0.586879145
6,15,9,0.742916471
6,15,10,0.830069011
6,15,11,0.823133779
6,15,12,0.795454755
6,15,13,0.681574205
6,15,14,0.557561688
6,15,15,0.270110122
6,15,16,0.210311322
6,15,17,0
6,15,18,0
6,15,19,0
6,15,20,0
6,15,21,0
6,15,22,0
6,15,23,0
6,15,24,0
6,16,1,0
6,16,2,0
6,16,3,0
6,16,4,0
6,16,5,0.014068955
6,16,6,0.157348461
6,16,7,0.378076336
6,16,8,0.559966586
6,16,9,0.736196423
6,16,10,0.764631656
6,16,11,0.712901713
6,16,12,0.560026094
6,16,13,0.553406296
6,16,14,0.642736949
6,16,15,0.376803897
6,16,16,0.171402897
6,16,17,0
6,16,18,0
6,16,19,0
6,16,20,0
6,16,21,0
6,16,22,0
6,16,23,0
6,16,24,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0
6,17,5,0.014120052
6,17,6,0.132982554
6,17,7,0.401688653
6,17,8,0.632084178
6,17,9,0.76877562
6,17,10,0.854648588
6,17,11,0.88618159
6,17,12,0.717106479
6,17,13,0.727269344
6,17,14,0.607268309
6,17,15,0.427841061
6,17,16,0.197588742
6,17,17,0
6,17,18,0
6,17,19,0
6,17,20,0
6,17,21,0
6,17,22,0
6,17,23,0
6,17,24,0
6,18,1,0
6,18,2,0
6,18,3,0
6,18,4,0
6,18,5,0.024158905
6,18,6,0.120191789
6,18,7,0.372977197
6,18,8,0.607432051
6,18,9,0.6148154
6,18,10,0.667477715
6,18,11,0.733102169
6,18,12,0.550055462
6,18,13,0.693999905
6,18,14,0.52818205
6,18,15,0.432950636
6,18,16,0.20686644
6,18,17,0
6,18,18,0
6,18,19,0
6,18,20,0
6,18,21,0
6,18,22,0
6,18,23,0
6,18,24,0
6,19,1,0
6,19,2,0
6,19,3,0
6,19,4,0
6,19,5,0.0096625
6,19,6,0.066424636
6,19,7,0.122015777
6,19,8,0.225711064
6,19,9,0.281987986
6,19,10,0.380975377
6,19,11,0.373614499
6,19,12,0.395350381
6,19,13,0.578954191
6,19,14,0.250403645
6,19,15,0.307669712
6,19,16,0.160089951
6,19,17,0
6,19,18,0
6,19,19,0
6,19,20,0
6,19,21,0
6,19,22,0
6,19,23,0
6,19,24,0
6,20,1,0
6,20,2,0
6,20,3,0
6,20,4,0
6,20,5,0.007249875
6,20,6,0.038931614
6,20,7,0.063013905
6,20,8,0.146894104
6,20,9,0.33264662
6,20,10,0.365039972
6,20,11,0.371927219
6,20,12,0.39446921
6,20,13,0.414205319
6,20,14,0.373433717
6,20,15,0.468273086
6,20,16,0.195728779
6,20,17,0
6,20,18,0
6,20,19,0
6,20,20,0
6,20,21,0
6,20,22,0
6,20,23,0
6,20,24,0
6,21,1,0
6,21,2,0
6,21,3,0
6,21,4,0
6,21,5,0.005626575
6,21,6,0.053204143
6,21,7,0.147376225
6,21,8,0.110601073
6,21,9,0.182377773
6,21,10,0.30784649
6,21,11,0.386014937
6,21,12,0.389169074
6,21,13,0.413468362
6,21,14,0.398539286
6,21,15,0.410243085
6,21,16,0.205364759
6,21,17,0
6,21,18,0
6,21,19,0
6,21,20,0
6,21,21,0
6,21,22,0
6,21,23,0
6,21,24,0
6,22,1,0
6,22,2,0
6,22,3,0
6,22,4,0
6,22,5,0.02399974
6,22,6,0.194667318
6,22,7,0.336176262
6,22,8,0.539398113
6,22,9,0.704098362
6,22,10,0.797267454
6,22,11,0.823622689
6,22,12,0.789326343
6,22,13,0.727439654
6,22,14,0.583649375
6,22,15,0.41137862
6,22,16,0.209161433
6,22,17,0
6,22,18,0
6,22,19,0
6,22,20,0
6,22,21,0
6,22,22,0
6,22,23,0
6,22,24,0
6,23,1,0
6,23,2,0
6,23,3,0
6,23,4,0
6,23,5,0.00498981
6,23,6,0.024424499
6,23,7,0.071567599
6,23,8,0.112192909
6,23,9,0.143523782
6,23,10,0.296556719
6,23,11,0.489859365
6,23,12,0.347308447
6,23,13,0.4596467
6,23,14,0.223077644
6,23,15,0.13352289
6,23,16,0.137424388
6,23,17,0
6,23,18,0
6,23,19,0
6,23,20,0
6,23,21,0
6,23,22,0
6,23,23,0
6,23,24,0
6,24,1,0
6,24,2,0
6,24,3,0
6,24,4,0
6,24,5,0.009274348
6,24,6,0.095201994
6,24,7,0.422277401
6,24,8,0.58944158
6,24,9,0.720593694
6,24,10,0.821112924
6,24,11,0.79668644
6,24,12,0.665097104
6,24,13,0.574480593
6,24,14,0.470409303
6,24,15,0.418139501
6,24,16,0.208834271
6,24,17,0
6,24,18,0
6,24,19,0
6,24,20,0
6,24,21,0
6,24,22,0
6,24,23,0
6,24,24,0
6,25,1,0
6,25,2,0
6,25,3,0
6,25,4,0
6,25,5,0.025977599
6,25,6,0.207165952
6,25,7,0.438927934
6,25,8,0.529203764
6,25,9,0.65875404
6,25,10,0.400350405
6,25,11,0.385410094
6,25,12,0.491242898
6,25,13,0.145528607
6,25,14,0.594336516
6,25,15,0.435956855
6,25,16,0.205868675
6,25,17,0
6,25,18,0
6,25,19,0
6,25,20,0
6,25,21,0
6,25,22,0
6,25,23,0
6,25,24,0
6,26,1,0
6,26,2,0
6,26,3,0
6,26,4,0
6,26,5,0.010821953
6,26,6,0.112098211
6,26,7,0.313848152
6,26,8,0.525494736
6,26,9,0.694556929
6,26,10,0.798160824
6,26,11,0.836591781
6,26,12,0.780877176
6,26,13,0.731237029
6,26,14,0.587045985
6,26,15,0.433524811
6,26,16,0.216490181
6,26,17,0
6,26,18,0
6,26,19,0
6,26,20,0
6,26,21,0
6,26,22,0
6,26,23,0
6,26,24,0
6,27,1,0
6,27,2,0
6,27,3,0
6,27,4,0
6,27,5,0.016756205
6,27,6,0.151334744
6,27,7,0.304739353
6,27,8,0.502140896
6,27,9,0.37104739
6,27,10,0.429790002
6,27,11,0.558755035
6,27,12,0.587765334
6,27,13,0.69381877
6,27,14,0.530046977
6,27,15,0.380426446
6,27,16,0.205747647
6,27,17,9.99802E-05
6,27,18,0
6,27,19,0
6,27,20,0
6,27,21,0
6,27,22,0
6,27,23,0
6,27,24,0
6,28,1,0
6,28,2,0
6,28,3,0
6,28,4,0
6,28,5,0.007231187
6,28,6,0.1109477
6,28,7,0.316407878
6,28,8,0.500460667
6,28,9,0.603065085
6,28,10,0.67647651
6,28,11,0.419958784
6,28,12,0.736660912
6,28,13,0.698980907
6,28,14,0.571615954
6,28,15,0.434754975
6,28,16,0.227728194
6,28,17,0.000597467
6,28,18,0
6,28,19,0
6,28,20,0
6,28,21,0
6,28,22,0
6,28,23,0
6,28,24,0
6,29,1,0
6,29,2,0
6,29,3,0
6,29,4,0
6,29,5,0.014217363
6,29,6,0.11591399
6,29,7,0.240516044
6,29,8,0.322542496
6,29,9,0.291684774
6,29,10,0.210680958
6,29,11,0.336581981
6,29,12,0.399848172
6,29,13,0.206806021
6,29,14,0.36192754
6,29,15,0.258057712
6,29,16,0.168208862
6,29,17,0.001303909
6,29,18,0
6,29,19,0
6,29,20,0
6,29,21,0
6,29,22,0
6,29,23,0
6,29,24,0
6,30,1,0
6,30,2,0
6,30,3,0
6,30,4,0
6,30,5,0.00877865
6,30,6,0.033921874
6,30,7,0.130499096
6,30,8,0.191604961
6,30,9,0.163856187
6,30,10,0.151736486
6,30,11,0.403442098
6,30,12,0.302173064
6,30,13,0.222906789
6,30,14,0.3195565
6,30,15,0.258913291
6,30,16,0.18819358
6,30,17,0.001894263
6,30,18,0
6,30,19,0
6,30,20,0
6,30,21,0
6,30,22,0
6,30,23,0
6,30,24,0
7,1,1,0
7,1,2,0
7,1,3,0
7,1,4,0
7,1,5,0.010674133
7,1,6,0.100878355
7,1,7,0.142638037
7,1,8,0.246641523
7,1,9,0.554799872
7,1,10,0.67488095
7,1,11,0.716953384
7,1,12,0.329172768
7,1,13,0.684412269
7,1,14,0.540586524
7,1,15,0.428367837
7,1,16,0.190293241
7,1,17,0.001889947
7,1,18,0
7,1,19,0
7,1,20,0
7,1,21,0
7,1,22,0
7,1,23,0
7,1,24,0
7,2,1,0
7,2,2,0
7,2,3,0
7,2,4,0
7,2,5,0.007772207
7,2,6,0.081735275
7,2,7,0.224377965
7,2,8,0.195417456
7,2,9,0.201175638
7,2,10,0.310475788
7,2,11,0.311610808
7,2,12,0.323727021
7,2,13,0.369787179
7,2,14,0.309461348
7,2,15,0.186913638
7,2,16,0.1101563
7,2,17,0.001823758
7,2,18,0
7,2,19,0
7,2,20,0
7,2,21,0
7,2,22,0
7,2,23,0
7,2,24,0
7,3,1,0
7,3,2,0
7,3,3,0
7,3,4,0
7,3,5,0.006019978
7,3,6,0.04026636
7,3,7,0.093054622
7,3,8,0.137861068
7,3,9,0.296240604
7,3,10,0.404990001
7,3,11,0.24212242
7,3,12,0.415699182
7,3,13,0.423710091
7,3,14,0.386895375
7,3,15,0.312451378
7,3,16,0.190912965
7,3,17,0.003229914
7,3,18,0
7,3,19,0
7,3,20,0
7,3,21,0
7,3,22,0
7,3,23,0
7,3,24,0
7,4,1,0
7,4,2,0
7,4,3,0
7,4,4,0
