Month,Day ,Hour,"Daggett, CA"
5,5,7,0.129065856
5,5,8,0.414700439
5,5,9,0.626015399
5,5,10,0.7750072
5,5,11,0.848530676
5,5,12,0.885074034
5,5,13,0.872932198
5,5,14,0.507444476
5,5,15,0.43319019
5,5,16,0.325888666
5,5,17,0.164682353
5,5,18,0.041008827
5,5,19,0
5,5,20,0
5,5,21,0
5,5,22,0
5,5,23,0
5,5,24,0
5,6,1,0
5,6,2,0
5,6,3,0
5,6,4,0
5,6,5,0
5,6,6,0
5,6,7,0.15695488
5,6,8,0.410282776
5,6,9,0.367052154
5,6,10,0.735038771
5,6,11,0.746206702
5,6,12,0.658040953
5,6,13,0.66016849
5,6,14,0.753491744
5,6,15,0.631697939
5,6,16,0.488750565
5,6,17,0.247468461
5,6,18,0.041393187
5,6,19,0
5,6,20,0
5,6,21,0
5,6,22,0
5,6,23,0
5,6,24,0
5,7,1,0
5,7,2,0
5,7,3,0
5,7,4,0
5,7,5,0
5,7,6,0
5,7,7,0.162778803
5,7,8,0.428729186
5,7,9,0.626190463
5,7,10,0.782414569
5,7,11,0.537032204
5,7,12,0.865854463
5,7,13,0.853190279
5,7,14,0.795984897
5,7,15,0.665692027
5,7,16,0.482708052
5,7,17,0.259495643
5,7,18,0.039541779
5,7,19,0
5,7,20,0
5,7,21,0
5,7,22,0
5,7,23,0
5,7,24,0
5,8,1,0
5,8,2,0
5,8,3,0
5,8,4,0
5,8,5,0
5,8,6,0
5,8,7,0.155783492
5,8,8,0.416297128
5,8,9,0.632821115
5,8,10,0.782297187
5,8,11,0.869470316
5,8,12,0.90501325
5,8,13,0.871355798
5,8,14,0.773228763
5,8,15,0.641965936
5,8,16,0.472885525
5,8,17,0.249017599
5,8,18,0.042116678
5,8,19,0
5,8,20,0
5,8,21,0
5,8,22,0
5,8,23,0
5,8,24,0
5,9,1,0
5,9,2,0
5,9,3,0
5,9,4,0
5,9,5,0
5,9,6,0
5,9,7,0.165947952
5,9,8,0.402507508
5,9,9,0.618898411
5,9,10,0.740972661
5,9,11,0.834383261
5,9,12,0.881815089
5,9,13,0.858228184
5,9,14,0.782385412
5,9,15,0.645156833
5,9,16,0.456262142
5,9,17,0.237819559
5,9,18,0.041627152
5,9,19,0
5,9,20,0
5,9,21,0
5,9,22,0
5,9,23,0
5,9,24,0
5,10,1,0
5,10,2,0
5,10,3,0
5,10,4,0
5,10,5,0
5,10,6,0
5,10,7,0.146241074
5,10,8,0.316666338
5,10,9,0.62010401
5,10,10,0.752573134
5,10,11,0.866595801
5,10,12,0.929595333
5,10,13,0.897372863
5,10,14,0.816309489
5,10,15,0.67794343
5,10,16,0.487575459
5,10,17,0.25402275
5,10,18,0.040731048
5,10,19,0
5,10,20,0
5,10,21,0
5,10,22,0
5,10,23,0
5,10,24,0
5,11,1,0
5,11,2,0
5,11,3,0
5,11,4,0
5,11,5,0
5,11,6,0
5,11,7,0.168719022
5,11,8,0.424102195
5,11,9,0.625901837
5,11,10,0.779906186
5,11,11,0.881333295
5,11,12,0.895106858
5,11,13,0.879442284
5,11,14,0.755599074
5,11,15,0.628063456
5,11,16,0.470838654
5,11,17,0.250231875
5,11,18,0.04284316
5,11,19,0
5,11,20,0
5,11,21,0
5,11,22,0
5,11,23,0
5,11,24,0
5,12,1,0
5,12,2,0
5,12,3,0
5,12,4,0
5,12,5,0
5,12,6,0
5,12,7,0.161783856
5,12,8,0.407914738
5,12,9,0.609609921
5,12,10,0.731373487
5,12,11,0.810327336
5,12,12,0.842984429
5,12,13,0.837627227
5,12,14,0.742010027
5,12,15,0.615126681
5,12,16,0.442726964
5,12,17,0.202434272
5,12,18,0.0465827
5,12,19,0
5,12,20,0
5,12,21,0
5,12,22,0
5,12,23,0
5,12,24,0
5,13,1,0
5,13,2,0
5,13,3,0
5,13,4,0
5,13,5,0
5,13,6,0
5,13,7,0.162029901
5,13,8,0.403784882
5,13,9,0.591097277
5,13,10,0.726843288
5,13,11,0.811397682
5,13,12,0.822249334
5,13,13,0.803806584
5,13,14,0.778683718
5,13,15,0.64325468
5,13,16,0.419819377
5,13,17,0.177188061
5,13,18,0.03228864
5,13,19,0
5,13,20,0
5,13,21,0
5,13,22,0
5,13,23,0
5,13,24,0
5,14,1,0
5,14,2,0
5,14,3,0
5,14,4,0
5,14,5,0
5,14,6,0
5,14,7,0.158004321
5,14,8,0.391630952
5,14,9,0.594351532
5,14,10,0.72452313
5,14,11,0.597394183
5,14,12,0.864697994
5,14,13,0.789511327
5,14,14,0.739954561
5,14,15,0.63726048
5,14,16,0.459956569
5,14,17,0.243676404
5,14,18,0.037798197
5,14,19,0
5,14,20,0
5,14,21,0
5,14,22,0
5,14,23,0
5,14,24,0
5,15,1,0
5,15,2,0
5,15,3,0
5,15,4,0
5,15,5,0
5,15,6,0
5,15,7,0.15580378
5,15,8,0.388252679
5,15,9,0.583386582
5,15,10,0.694622973
5,15,11,0.81141859
5,15,12,0.818016412
5,15,13,0.796912197
5,15,14,0.703566834
5,15,15,0.599130016
5,15,16,0.435485059
5,15,17,0.239816627
5,15,18,0.039801584
5,15,19,0
5,15,20,0
5,15,21,0
5,15,22,0
5,15,23,0
5,15,24,0
5,16,1,0
5,16,2,0
5,16,3,0
5,16,4,0
5,16,5,0
5,16,6,0
5,16,7,0.157810001
5,16,8,0.403687162
5,16,9,0.54858351
5,16,10,0.626471958
5,16,11,0.8075368
5,16,12,0.772729922
5,16,13,0.292832558
5,16,14,0.638657867
5,16,15,0.532011985
5,16,16,0.286321896
5,16,17,0.220407513
5,16,18,0.04416471
5,16,19,0
5,16,20,0
5,16,21,0
5,16,22,0
5,16,23,0
5,16,24,0
5,17,1,0
5,17,2,0
5,17,3,0
5,17,4,0
5,17,5,0
5,17,6,0
5,17,7,0.168195615
5,17,8,0.405378256
5,17,9,0.598687865
5,17,10,0.714381687
5,17,11,0.805211119
5,17,12,0.81276384
5,17,13,0.812109268
5,17,14,0.731275985
5,17,15,0.622511685
5,17,16,0.461693232
5,17,17,0.246832719
5,17,18,0.03957514
5,17,19,0
5,17,20,0
5,17,21,0
5,17,22,0
5,17,23,0
5,17,24,0
5,18,1,0
5,18,2,0
5,18,3,0
5,18,4,0
5,18,5,0
5,18,6,0
5,18,7,0.154610483
5,18,8,0.408388035
5,18,9,0.604942509
5,18,10,0.758036671
5,18,11,0.848732196
5,18,12,0.875258732
5,18,13,0.847549505
5,18,14,0.765083562
5,18,15,0.63366465
5,18,16,0.451990729
5,18,17,0.240901751
5,18,18,0.042048614
5,18,19,0
5,18,20,0
5,18,21,0
5,18,22,0
5,18,23,0
5,18,24,0
5,19,1,0
5,19,2,0
5,19,3,0
5,19,4,0
5,19,5,0
5,19,6,0
5,19,7,0.157116078
5,19,8,0.402622174
5,19,9,0.587432297
5,19,10,0.726779245
5,19,11,0.830743685
5,19,12,0.856467938
5,19,13,0.829334311
5,19,14,0.718950723
5,19,15,0.599240842
5,19,16,0.444527169
5,19,17,0.231366089
5,19,18,0.040368199
5,19,19,0
5,19,20,0
5,19,21,0
5,19,22,0
5,19,23,0
5,19,24,0
5,20,1,0
5,20,2,0
5,20,3,0
5,20,4,0
5,20,5,0
5,20,6,0
5,20,7,0.157603854
5,20,8,0.381539338
5,20,9,0.579550445
5,20,10,0.71144792
5,20,11,0.775771774
5,20,12,0.802506626
5,20,13,0.796398442
5,20,14,0.723075108
5,20,15,0.599617549
5,20,16,0.424816699
5,20,17,0.223782052
5,20,18,0.03977123
5,20,19,0
5,20,20,0
5,20,21,0
5,20,22,0
5,20,23,0
5,20,24,0
5,21,1,0
5,21,2,0
5,21,3,0
5,21,4,0
5,21,5,0
5,21,6,0
5,21,7,0.158248137
5,21,8,0.401723758
5,21,9,0.594098837
5,21,10,0.725544667
5,21,11,0.770520623
5,21,12,0.804076358
5,21,13,0.794658088
5,21,14,0.72826864
5,21,15,0.609758695
5,21,16,0.432578631
5,21,17,0.235754784
5,21,18,0.038549231
5,21,19,0
5,21,20,0
5,21,21,0
5,21,22,0
5,21,23,0
5,21,24,0
5,22,1,0
5,22,2,0
5,22,3,0
5,22,4,0
5,22,5,0
5,22,6,0
5,22,7,0.161196351
5,22,8,0.387081657
5,22,9,0.571270431
5,22,10,0.690512126
5,22,11,0.784998151
5,22,12,0.80465661
5,22,13,0.781917864
5,22,14,0.705545535
5,22,15,0.580384353
5,22,16,0.414221303
5,22,17,0.229337223
5,22,18,0.038931464
5,22,19,0
5,22,20,0
5,22,21,0
5,22,22,0
5,22,23,0
5,22,24,0
5,23,1,0
5,23,2,0
5,23,3,0
5,23,4,0
5,23,5,0
5,23,6,0
5,23,7,0.153133381
5,23,8,0.389565182
5,23,9,0.578286545
5,23,10,0.709735352
5,23,11,0.776676363
5,23,12,0.797102148
5,23,13,0.781134058
5,23,14,0.706246579
5,23,15,0.57322853
5,23,16,0.412601687
5,23,17,0.225656834
5,23,18,0.040802422
5,23,19,0
5,23,20,0
5,23,21,0
5,23,22,0
5,23,23,0
5,23,24,0
5,24,1,0
5,24,2,0
5,24,3,0
5,24,4,0
5,24,5,0
5,24,6,0
5,24,7,0.153594575
5,24,8,0.387903955
5,24,9,0.591592383
5,24,10,0.728413646
5,24,11,0.817732604
5,24,12,0.848028822
5,24,13,0.821152634
5,24,14,0.724632766
5,24,15,0.620712638
5,24,16,0.429163666
5,24,17,0.239451458
5,24,18,0.039296942
5,24,19,0
5,24,20,0
5,24,21,0
5,24,22,0
5,24,23,0
5,24,24,0
5,25,1,0
5,25,2,0
5,25,3,0
5,25,4,0
5,25,5,0
5,25,6,0
5,25,7,0.153034996
5,25,8,0.396049588
5,25,9,0.588270293
5,25,10,0.708314001
5,25,11,0.803932776
5,25,12,0.81655599
5,25,13,0.801577783
5,25,14,0.744016109
5,25,15,0.592967877
5,25,16,0.448532357
5,25,17,0.239529614
5,25,18,0.040291361
5,25,19,0
5,25,20,0
5,25,21,0
5,25,22,0
5,25,23,0
5,25,24,0
5,26,1,0
5,26,2,0
5,26,3,0
5,26,4,0
5,26,5,0
5,26,6,0
5,26,7,0.156950795
5,26,8,0.389608942
5,26,9,0.574553763
5,26,10,0.715022341
5,26,11,0.79255239
5,26,12,0.835349055
5,26,13,0.520096391
5,26,14,0.729585341
5,26,15,0.61636027
5,26,16,0.444691454
5,26,17,0.22902679
5,26,18,0.041338156
5,26,19,0
5,26,20,0
5,26,21,0
5,26,22,0
5,26,23,0
5,26,24,0
5,27,1,0
5,27,2,0
5,27,3,0
5,27,4,0
5,27,5,0
5,27,6,0
5,27,7,0.151824517
5,27,8,0.369349999
5,27,9,0.567265395
5,27,10,0.716342138
5,27,11,0.797101442
5,27,12,0.812140105
5,27,13,0.806216818
5,27,14,0.69115687
5,27,15,0.508529713
5,27,16,0.292030471
5,27,17,0.11286645
5,27,18,0.032355864
5,27,19,0
5,27,20,0
5,27,21,0
5,27,22,0
5,27,23,0
5,27,24,0
5,28,1,0
5,28,2,0
5,28,3,0
5,28,4,0
5,28,5,0
5,28,6,0
5,28,7,0.131923574
5,28,8,0.388403273
5,28,9,0.538782616
5,28,10,0.622745339
5,28,11,0.642058379
5,28,12,0.716378852
5,28,13,0.705293788
5,28,14,0.654535916
5,28,15,0.480453514
5,28,16,0.37572009
5,28,17,0.1731804
5,28,18,0.05090146
5,28,19,0
5,28,20,0
5,28,21,0
5,28,22,0
5,28,23,0
5,28,24,0
5,29,1,0
5,29,2,0
5,29,3,0
5,29,4,0
5,29,5,0
5,29,6,0
5,29,7,0.162564908
5,29,8,0.392923803
5,29,9,0.601432826
5,29,10,0.738073099
5,29,11,0.824190197
5,29,12,0.812867294
5,29,13,0.804620267
5,29,14,0.727940416
5,29,15,0.618052967
5,29,16,0.439897475
5,29,17,0.240873836
5,29,18,0.04189266
5,29,19,0
5,29,20,0
5,29,21,0
5,29,22,0
5,29,23,0
5,29,24,0
5,30,1,0
5,30,2,0
5,30,3,0
5,30,4,0
5,30,5,0
5,30,6,0
5,30,7,0.160820744
5,30,8,0.389576351
5,30,9,0.57820082
5,30,10,0.722859856
5,30,11,0.830499562
5,30,12,0.8604818
5,30,13,0.839822081
5,30,14,0.718871456
5,30,15,0.595061212
5,30,16,0.394467428
5,30,17,0.257071169
5,30,18,0.043802818
5,30,19,0
5,30,20,0
5,30,21,0
5,30,22,0
5,30,23,0
5,30,24,0
5,31,1,0
5,31,2,0
5,31,3,0
5,31,4,0
5,31,5,0
5,31,6,0
5,31,7,0.159115048
5,31,8,0.378820674
5,31,9,0.556576472
5,31,10,0.658028625
5,31,11,0.744576032
5,31,12,0.749048036
5,31,13,0.748420852
5,31,14,0.673589297
5,31,15,0.581005217
5,31,16,0.435087539
5,31,17,0.235194228
5,31,18,0.043814702
5,31,19,0
5,31,20,0
5,31,21,0
5,31,22,0
5,31,23,0
5,31,24,0
6,1,1,0
6,1,2,0
6,1,3,0
6,1,4,0
6,1,5,0
6,1,6,0
6,1,7,0.150405942
6,1,8,0.376924168
6,1,9,0.560280446
6,1,10,0.686659956
6,1,11,0.726004343
6,1,12,0.761033704
6,1,13,0.757315407
6,1,14,0.705313615
6,1,15,0.575654445
6,1,16,0.407616499
6,1,17,0.221832804
6,1,18,0.05173683
6,1,19,0
6,1,20,0
6,1,21,0
6,1,22,0
6,1,23,0
6,1,24,0
6,2,1,0
6,2,2,0
6,2,3,0
6,2,4,0
6,2,5,0
6,2,6,0
6,2,7,0.142638062
6,2,8,0.372828282
6,2,9,0.591441258
6,2,10,0.515837645
6,2,11,0.753860331
6,2,12,0.779236491
6,2,13,0.789351077
6,2,14,0.307486923
6,2,15,0.528510439
6,2,16,0.255311495
6,2,17,0.0826693
6,2,18,0.056574334
6,2,19,0
6,2,20,0
6,2,21,0
6,2,22,0
6,2,23,0
6,2,24,0
6,3,1,0
6,3,2,0
6,3,3,0
6,3,4,0
6,3,5,0
6,3,6,0
6,3,7,0.153913492
6,3,8,0.379736533
6,3,9,0.583588414
6,3,10,0.714249975
6,3,11,0.808033102
6,3,12,0.822927744
6,3,13,0.803193783
6,3,14,0.711035618
6,3,15,0.59182875
6,3,16,0.443696471
6,3,17,0.232558183
6,3,18,0.047602387
6,3,19,0
6,3,20,0
6,3,21,0
6,3,22,0
6,3,23,0
6,3,24,0
6,4,1,0
6,4,2,0
6,4,3,0
6,4,4,0
6,4,5,0
6,4,6,0
6,4,7,0.153375495
6,4,8,0.385821471
6,4,9,0.568457836
6,4,10,0.705510883
6,4,11,0.784082821
6,4,12,0.794545542
6,4,13,0.803198429
6,4,14,0.728584403
6,4,15,0.606431322
6,4,16,0.445826443
6,4,17,0.23570939
6,4,18,0.046591461
6,4,19,0
6,4,20,0
6,4,21,0
6,4,22,0
6,4,23,0
6,4,24,0
6,5,1,0
6,5,2,0
6,5,3,0
6,5,4,0
6,5,5,0
6,5,6,0
6,5,7,0.149250016
6,5,8,0.379582459
6,5,9,0.579292785
6,5,10,0.685294887
6,5,11,0.745236043
6,5,12,0.775698961
6,5,13,0.745245708
6,5,14,0.706241833
6,5,15,0.573716241
6,5,16,0.431562362
6,5,17,0.227066818
6,5,18,0.046610298
6,5,19,0
6,5,20,0
6,5,21,0
6,5,22,0
6,5,23,0
6,5,24,0
6,6,1,0
6,6,2,0
6,6,3,0
6,6,4,0
6,6,5,0
6,6,6,0
6,6,7,0.1465015
6,6,8,0.364136714
6,6,9,0.55079636
6,6,10,0.673615392
6,6,11,0.744732193
6,6,12,0.743547155
6,6,13,0.736919931
6,6,14,0.664782361
6,6,15,0.531869731
6,6,16,0.40444827
6,6,17,0.222035078
6,6,18,0.047540438
6,6,19,0
6,6,20,0
6,6,21,0
6,6,22,0
6,6,23,0
6,6,24,0
6,7,1,0
6,7,2,0
6,7,3,0
6,7,4,0
6,7,5,0
6,7,6,0
6,7,7,0.146810284
6,7,8,0.366388882
6,7,9,0.564292961
6,7,10,0.677412369
6,7,11,0.732645731
6,7,12,0.741403322
6,7,13,0.766855174
6,7,14,0.665625058
6,7,15,0.569711376
6,7,16,0.412448625
6,7,17,0.221258551
6,7,18,0.047517437
6,7,19,0
6,7,20,0
6,7,21,0
6,7,22,0
6,7,23,0
6,7,24,0
6,8,1,0
6,8,2,0
6,8,3,0
6,8,4,0
6,8,5,0
6,8,6,0
6,8,7,0.151027858
6,8,8,0.383564333
6,8,9,0.554971083
6,8,10,0.702559997
6,8,11,0.781240807
6,8,12,0.808224137
6,8,13,0.75544537
6,8,14,0.696828387
6,8,15,0.60188627
6,8,16,0.44444573
6,8,17,0.233066412
6,8,18,0.04754534
6,8,19,0
6,8,20,0
6,8,21,0
6,8,22,0
6,8,23,0
6,8,24,0
6,9,1,0
6,9,2,0
6,9,3,0
6,9,4,0
6,9,5,0
6,9,6,0
6,9,7,0.150940848
6,9,8,0.373957866
6,9,9,0.564247667
6,9,10,0.7074902
6,9,11,0.797653824
6,9,12,0.830200808
6,9,13,0.809916548
6,9,14,0.731672603
6,9,15,0.617861864
6,9,16,0.454271594
6,9,17,0.248643806
6,9,18,0.049173669
6,9,19,0
6,9,20,0
6,9,21,0
6,9,22,0
6,9,23,0
6,9,24,0
6,10,1,0
6,10,2,0
6,10,3,0
6,10,4,0
6,10,5,0
6,10,6,0
6,10,7,0.14494175
6,10,8,0.379855864
6,10,9,0.574313793
6,10,10,0.6930421
6,10,11,0.770776872
6,10,12,0.788219908
6,10,13,0.772359152
6,10,14,0.712410599
6,10,15,0.594445986
6,10,16,0.432857049
6,10,17,0.255246875
6,10,18,0.049061324
6,10,19,0
6,10,20,0
6,10,21,0
6,10,22,0
6,10,23,0
6,10,24,0
6,11,1,0
6,11,2,0
6,11,3,0
6,11,4,0
6,11,5,0
6,11,6,0
6,11,7,0.150484696
6,11,8,0.385729185
6,11,9,0.583198648
6,11,10,0.721476833
6,11,11,0.758598064
6,11,12,0.788439947
6,11,13,0.77949688
6,11,14,0.70482326
6,11,15,0.604124738
6,11,16,0.429992427
6,11,17,0.237558178
6,11,18,0.052725588
6,11,19,0
6,11,20,0
6,11,21,0
6,11,22,0
6,11,23,0
6,11,24,0
6,12,1,0
6,12,2,0
6,12,3,0
6,12,4,0
6,12,5,0
6,12,6,0
6,12,7,0.145976334
6,12,8,0.385166152
6,12,9,0.555953347
6,12,10,0.715464085
6,12,11,0.789894473
6,12,12,0.830542474
6,12,13,0.778742726
6,12,14,0.715827519
6,12,15,0.588377777
6,12,16,0.444863716
6,12,17,0.246319758
6,12,18,0.049768661
6,12,19,0
6,12,20,0
6,12,21,0
6,12,22,0
6,12,23,0
6,12,24,0
6,13,1,0
6,13,2,0
6,13,3,0
6,13,4,0
6,13,5,0
6,13,6,0
6,13,7,0.144881998
6,13,8,0.362187628
6,13,9,0.570337289
6,13,10,0.699934596
6,13,11,0.788139846
6,13,12,0.813654953
6,13,13,0.791089312
6,13,14,0.723292282
6,13,15,0.58234599
6,13,16,0.40947713
6,13,17,0.246317207
6,13,18,0.051100862
6,13,19,0
6,13,20,0
6,13,21,0
6,13,22,0
6,13,23,0
6,13,24,0
6,14,1,0
6,14,2,0
6,14,3,0
6,14,4,0
6,14,5,0
6,14,6,0
6,14,7,0.141343952
6,14,8,0.35998296
6,14,9,0.555161334
6,14,10,0.668900973
6,14,11,0.750933475
6,14,12,0.758802467
6,14,13,0.76909523
6,14,14,0.678047656
6,14,15,0.566571311
6,14,16,0.439895215
6,14,17,0.239599734
6,14,18,0.051047602
6,14,19,0
6,14,20,0
6,14,21,0
6,14,22,0
6,14,23,0
6,14,24,0
6,15,1,0
6,15,2,0
6,15,3,0
6,15,4,0
6,15,5,0
6,15,6,0
6,15,7,0.142742554
6,15,8,0.368084121
6,15,9,0.545254731
6,15,10,0.654950598
6,15,11,0.720981715
6,15,12,0.762298806
6,15,13,0.731184518
6,15,14,0.700413286
6,15,15,0.566389154
6,15,16,0.411564825
6,15,17,0.227222556
6,15,18,0.057517419
6,15,19,0
6,15,20,0
6,15,21,0
6,15,22,0
6,15,23,0
6,15,24,0
6,16,1,0
6,16,2,0
6,16,3,0
6,16,4,0
6,16,5,0
6,16,6,0
6,16,7,0.13943122
6,16,8,0.353736423
6,16,9,0.55111851
6,16,10,0.680124553
6,16,11,0.76403579
6,16,12,0.757931959
6,16,13,0.709943671
6,16,14,0.679489023
6,16,15,0.566180588
6,16,16,0.408140733
6,16,17,0.226257659
6,16,18,0.049265521
6,16,19,0
6,16,20,0
6,16,21,0
6,16,22,0
6,16,23,0
6,16,24,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0
6,17,5,0
6,17,6,0
6,17,7,0.140845297
6,17,8,0.375171251
6,17,9,0.515994473
6,17,10,0.673735007
6,17,11,0.78094954
6,17,12,0.814323338
6,17,13,0.789014046
6,17,14,0.719409212
6,17,15,0.58629406
6,17,16,0.428183191
6,17,17,0.240784362
6,17,18,0.05062617
6,17,19,0
6,17,20,0
6,17,21,0
6,17,22,0
6,17,23,0
6,17,24,0
6,18,1,0
6,18,2,0
6,18,3,0
6,18,4,0
6,18,5,0
6,18,6,0
6,18,7,0.138991694
6,18,8,0.37026981
6,18,9,0.564057195
6,18,10,0.68901014
6,18,11,0.755069428
6,18,12,0.764602357
6,18,13,0.780656875
6,18,14,0.712333354
6,18,15,0.60357118
6,18,16,0.449036644
6,18,17,0.248863515
6,18,18,0.051382875
6,18,19,0
6,18,20,0
6,18,21,0
6,18,22,0
6,18,23,0
6,18,24,0
6,19,1,0
6,19,2,0
6,19,3,0
6,19,4,0
6,19,5,0
6,19,6,0
6,19,7,0.136180849
6,19,8,0.351303135
6,19,9,0.552932655
6,19,10,0.671352961
6,19,11,0.767417779
6,19,12,0.774818737
6,19,13,0.764518481
6,19,14,0.718139453
6,19,15,0.576778054
6,19,16,0.416109636
6,19,17,0.241632232
6,19,18,0.052377333
6,19,19,0
6,19,20,0
6,19,21,0
6,19,22,0
6,19,23,0
6,19,24,0
6,20,1,0
6,20,2,0
6,20,3,0
6,20,4,0
6,20,5,0
6,20,6,0
6,20,7,0.138861028
6,20,8,0.353520319
6,20,9,0.545357892
6,20,10,0.698073881
6,20,11,0.744918082
6,20,12,0.807423169
6,20,13,0.780013032
6,20,14,0.707888999
6,20,15,0.582352664
6,20,16,0.428672457
6,20,17,0.245979458
6,20,18,0.053374944
6,20,19,0
6,20,20,0
6,20,21,0
6,20,22,0
6,20,23,0
6,20,24,0
6,21,1,0
6,21,2,0
6,21,3,0
6,21,4,0
6,21,5,0
6,21,6,0
6,21,7,0.11201745
6,21,8,0.358430717
6,21,9,0.543154128
6,21,10,0.672799063
6,21,11,0.754987206
6,21,12,0.795193735
6,21,13,0.783220649
6,21,14,0.732462897
6,21,15,0.61626086
6,21,16,0.44659594
6,21,17,0.25441975
6,21,18,0.054285109
6,21,19,0
6,21,20,0
6,21,21,0
6,21,22,0
6,21,23,0
6,21,24,0
6,22,1,0
6,22,2,0
6,22,3,0
6,22,4,0
6,22,5,0
6,22,6,0
6,22,7,0.136252555
6,22,8,0.376349068
6,22,9,0.557822866
6,22,10,0.65733603
6,22,11,0.78856462
6,22,12,0.77220437
6,22,13,0.768195245
6,22,14,0.710141629
6,22,15,0.583290497
6,22,16,0.422819118
6,22,17,0.243433318
6,22,18,0.054939992
6,22,19,0
6,22,20,0
6,22,21,0
6,22,22,0
6,22,23,0
6,22,24,0
6,23,1,0
6,23,2,0
6,23,3,0
6,23,4,0
6,23,5,0
6,23,6,0
6,23,7,0.136227095
6,23,8,0.360410932
6,23,9,0.539556193
6,23,10,0.666215347
6,23,11,0.753251804
6,23,12,0.745712318
6,23,13,0.744849572
6,23,14,0.702210244
6,23,15,0.589313686
6,23,16,0.423623171
6,23,17,0.217221173
6,23,18,0.052670651
6,23,19,0
6,23,20,0
6,23,21,0
6,23,22,0
6,23,23,0
6,23,24,0
6,24,1,0
6,24,2,0
6,24,3,0
6,24,4,0
6,24,5,0
6,24,6,0
6,24,7,0.134448204
6,24,8,0.350271154
6,24,9,0.543808289
6,24,10,0.674451992
6,24,11,0.757896028
6,24,12,0.798496097
6,24,13,0.767203905
6,24,14,0.711202033
6,24,15,0.587299851
6,24,16,0.426580035
6,24,17,0.2113279
6,24,18,0.061930701
6,24,19,0
6,24,20,0
6,24,21,0
6,24,22,0
6,24,23,0
6,24,24,0
6,25,1,0
6,25,2,0
6,25,3,0
6,25,4,0
6,25,5,0
6,25,6,0
6,25,7,0.134826186
6,25,8,0.304517968
6,25,9,0.525370959
6,25,10,0.672834199
6,25,11,0.77258385
6,25,12,0.801243846
6,25,13,0.718072128
6,25,14,0.649141678
6,25,15,0.555910112
6,25,16,0.441762066
6,25,17,0.234344341
6,25,18,0.054388966
6,25,19,0
6,25,20,0
6,25,21,0
6,25,22,0
6,25,23,0
6,25,24,0
6,26,1,0
6,26,2,0
6,26,3,0
6,26,4,0
6,26,5,0
6,26,6,0
6,26,7,0.135126223
6,26,8,0.298670717
6,26,9,0.512990315
6,26,10,0.615559546
6,26,11,0.735960905
6,26,12,0.784963391
6,26,13,0.727982454
6,26,14,0.690254858
6,26,15,0.591209095
6,26,16,0.431486116
6,26,17,0.254010444
6,26,18,0.055465117
6,26,19,0
6,26,20,0
6,26,21,0
6,26,22,0
6,26,23,0
6,26,24,0
6,27,1,0
6,27,2,0
6,27,3,0
6,27,4,0
6,27,5,0
6,27,6,0
6,27,7,0.129860839
6,27,8,0.348591527
6,27,9,0.551822727
6,27,10,0.696957336
6,27,11,0.780221693
6,27,12,0.812993176
6,27,13,0.786300672
6,27,14,0.689446025
6,27,15,0.603390665
6,27,16,0.444208272
6,27,17,0.256037135
6,27,18,0.056190402
6,27,19,0
6,27,20,0
6,27,21,0
6,27,22,0
6,27,23,0
6,27,24,0
6,28,1,0
6,28,2,0
6,28,3,0
6,28,4,0
6,28,5,0
6,28,6,0
6,28,7,0.13401203
6,28,8,0.365161494
6,28,9,0.556864875
6,28,10,0.694503657
6,28,11,0.760686221
6,28,12,0.806459108
6,28,13,0.789415969
6,28,14,0.689626422
6,28,15,0.608382139
6,28,16,0.438946373
6,28,17,0.24754726
6,28,18,0.057699784
6,28,19,0
6,28,20,0
6,28,21,0
6,28,22,0
6,28,23,0
6,28,24,0
6,29,1,0
6,29,2,0
6,29,3,0
6,29,4,0
6,29,5,0
6,29,6,0
6,29,7,0.128791822
6,29,8,0.3505564
6,29,9,0.540458236
6,29,10,0.667229513
6,29,11,0.778075779
6,29,12,0.812614337
6,29,13,0.792104776
6,29,14,0.698714791
6,29,15,0.592247162
6,29,16,0.428558635
6,29,17,0.24303554
6,29,18,0.058268896
6,29,19,0
6,29,20,0
6,29,21,0
6,29,22,0
6,29,23,0
6,29,24,0
6,30,1,0
6,30,2,0
6,30,3,0
6,30,4,0
6,30,5,0
6,30,6,0
6,30,7,0.127338572
6,30,8,0.350721175
6,30,9,0.540323589
6,30,10,0.66316408
6,30,11,0.746866281
6,30,12,0.753235895
6,30,13,0.772799184
6,30,14,0.700792844
6,30,15,0.583946912
6,30,16,0.417228118
6,30,17,0.232942539
6,30,18,0.059155976
6,30,19,0
6,30,20,0
6,30,21,0
6,30,22,0
6,30,23,0
6,30,24,0
7,1,1,0
7,1,2,0
7,1,3,0
7,1,4,0
7,1,5,0
7,1,6,0
7,1,7,0.127005367
7,1,8,0.324540339
7,1,9,0.541068213
7,1,10,0.668759815
7,1,11,0.723743449
7,1,12,0.726794652
7,1,13,0.767991502
7,1,14,0.697859611
7,1,15,0.557811712
7,1,16,0.416486352
7,1,17,0.249614692
7,1,18,0.057276955
7,1,19,0
7,1,20,0
7,1,21,0
7,1,22,0
7,1,23,0
7,1,24,0
7,2,1,0
7,2,2,0
7,2,3,0
7,2,4,0
7,2,5,0
7,2,6,0
7,2,7,0.120804365
7,2,8,0.337579343
7,2,9,0.533114221
7,2,10,0.648359373
